0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
-0.9511682624968056,0.5916626477826864,0.15226034379193276,-0.061217603060429324,-0.5164113125647656,-0.19694606660624503,0.8457867354651868,0.9938031097396168,0.0004653184976595344,-0.6597236922833005,-0.09400231285873782,0.9472136435549876,0.9959994744875762,0.9206761064880765,0.9779035476800768,0.7782424087245323,0.6254049544628437,0.959314512797553,0.6979646091593097,0.5730812978579598,0.8601310697239095,0.30391149421853314,-0.31352197550726113,0.9205865071819173,0.8853925082192109,0.15911880956053254,-0.12894406178290785,-0.848724631271512,-0.9720395799448044
-0.9530455890028824,0.5943973300487024,0.15145493342791533,-0.06165210869251149,-0.5157259729949114,-0.19801737148767906,0.8462694969664023,0.9937156767865813,0.0006812450373298688,-0.6595288346095575,-0.09429521210002158,0.947405639651427,0.9959363735435065,0.9209926421617979,0.978086257736158,0.7777505906073857,0.6251736501507184,0.95986292247684,0.6977495681582397,0.5724346374649644,0.8609257565058394,0.30413695422021153,-0.3137905573066557,0.9207005439491909,0.8852375681948157,0.15873123390544516,-0.12738808511158384,-0.8486557459989414,-0.9722616646445447
-0.9548375368044482,0.596839622157584,0.15073544846379677,-0.06202523003685499,-0.5151626014233405,-0.19899691861437596,0.8467434197049489,0.9936773005671646,0.0008785947331173879,-0.6594065280569492,-0.0945809727512321,0.9476371757568394,0.9959030949164278,0.9213522064241898,0.9783107333211873,0.7773625355655353,0.6249650606995554,0.9604184024621387,0.6975989767438238,0.5718844294210759,0.8616484766129366,0.30437433882230985,-0.31404857200259323,0.9208778957566199,0.885126792211467,0.15839818862047594,-0.12604578175909134,-0.8486480765319153,-0.9725378846657758
-0.9564652060475609,0.5990503967803429,0.1501057563769756,-0.06237660973177604,-0.5146440989347052,-0.19988543217929022,0.8471838629552273,0.9936480149106515,0.001075708430487661,-0.6592947834554974,-0.09481495761973656,0.9478434409750647,0.9958819289983976,0.9216985513816999,0.9785218583487648,0.7770045422739025,0.6247781041102201,0.9609409954573862,0.697481447889406,0.5713884257870734,0.8622914729651876,0.30461885226718216,-0.31428086022953333,0.9210454036498302,0.8850322309654969,0.15808339711351233,-0.12486803625759539,-0.8486507766471811,-0.9728057240242859
-0.9578803724269211,0.6011584051502035,0.14955289820637346,-0.0626724766258777,-0.51428703088492,-0.2006219845695305,0.8476419059331053,0.9937437355972057,0.0013440704972534478,-0.6592481701934436,-0.09492103725864949,0.9480633511575556,0.9959472390285009,0.9220067648923252,0.978709825978183,0.7766921531250397,0.6246120639049713,0.9614124564552592,0.6973871011450472,0.5709469251774315,0.8628400568225353,0.3048361934906147,-0.31448483618023126,0.9211970721523566,0.8849487066199117,0.1578032085625227,-0.12384593841746634,-0.848653684133523,-0.9730447215985446
-0.9591589272936143,0.6029505532445297,0.14889292409677662,-0.06298731947194473,-0.5141592703165982,-0.20144634488752922,0.847734333527237,0.9938190156330867,0.001581830979265968,-0.6590897669411748,-0.09505833361583362,0.9481941268347365,0.9960151210367343,0.922519459717826,0.978812631556241,0.7764796262030312,0.6244909321901848,0.961837474795637,0.6969632669234866,0.5706964255407249,0.8633445654232587,0.30511365576868976,-0.3148460643371189,0.921414157038606,0.8848455204807106,0.15734787538630846,-0.12293832865999785,-0.8488079556155124,-0.9730193436554769
-0.9602888471162012,0.6044567556854984,0.1482932734461676,-0.06328422805679533,-0.5140997229631545,-0.20221847483967675,0.847715535431606,0.993885103756488,0.0017995879010449661,-0.6589139708596914,-0.0951736412278316,0.9482816249077914,0.9960880618376122,0.9230318025417462,0.9788703299162155,0.7763026807680068,0.624403461163909,0.9622018818444213,0.6965201889254053,0.5705206592030544,0.8637819830960493,0.3053935361784224,-0.31521338726711245,0.9216165897179499,0.8847482037670712,0.15690824020579475,-0.12216479596117752,-0.8489789850860265,-0.9729418859506381
-0.9612630785823251,0.6056890517135838,0.14781849649651163,-0.06355343721433292,-0.514061371556587,-0.20289289214959821,0.8477035797418088,0.9939514208206226,0.0020137543339459486,-0.6587715973131361,-0.09524266293158283,0.9483592846341777,0.9961616033850349,0.9234712426113989,0.9789169123900234,0.7761689053451951,0.6243305248227138,0.9625200174265525,0.6961408213302045,0.5703747867831384,0.864126391653621,0.3056258574150509,-0.31553152358074743,0.9217960051927035,0.8846650482851711,0.15652893721014902,-0.1215320931219804,-0.84912975193618,-0.9728660632786817
-0.9620815878131441,0.6067159983804675,0.1474514822954524,-0.06378931045621812,-0.5140661178081622,-0.20346009948728128,0.8477122220150126,0.9940461958688451,0.002243262731952262,-0.6586698606575975,-0.09524861592837562,0.9484354148067162,0.9962541440423061,0.923842246225703,0.9789518216829229,0.7760740986919091,0.624270916660586,0.9627944245450627,0.6958213534541866,0.5702549003120703,0.8643861620296184,0.3058138574488713,-0.3158046089807374,0.921953307572256,0.884594011329984,0.15620627422761058,-0.12102699509921672,-0.8492598257641799,-0.9727923731421307
-0.9627733525412909,0.6075023913605745,0.14718762680110387,-0.06400419137216233,-0.5140733726845814,-0.20395045979507676,0.8477204230842494,0.9941269320788656,0.0024613616424495922,-0.6585878882872178,-0.0952251785280711,0.9484980314494746,0.996337539379345,0.9241509039631504,0.9789759170400267,0.7760149403831329,0.6242233901716199,0.9630288678490466,0.6955565421251289,0.5701579447289609,0.8645722326529289,0.3059612415121334,-0.3160373842745105,0.9220906388234867,0.884533808777479,0.15593572520214166,-0.12063443058006726,-0.8493704411272971,-0.9727218537711259
