0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
-0.9449135747474139,0.625222790607892,0.20252243894993807,-0.05939393474934174,-0.4928973251028596,-0.1994333668902555,0.8629591941450308,0.9837467960013863,0.005128384857291765,-0.6614467103372046,-0.10560447070025919,0.922710107764423,0.9980237907325897,0.8290833322234901,0.9654603482286874,0.7962125029988595,0.6361733771180673,0.9739913179034076,0.6331755091531163,0.556965365964877,0.7191651976891746,0.33455367373416756,-0.30414898826088277,0.9281384502419723,0.8830046508656011,0.12856451164442256,-0.08717330670410976,-0.8336504396091594,-0.9298569074175526
-0.9465594463454103,0.62833423732303,0.20142390607255836,-0.059721406620089956,-0.4926272730504479,-0.20051470830206375,0.8632167812894097,0.9839311137239055,0.00520929854561232,-0.6617596895559616,-0.10599384454097288,0.9227593331893637,0.9980208034279103,0.8287669080497032,0.9658607077806342,0.7958765372077268,0.6359910776720772,0.9745581833457411,0.6330857090847506,0.5562937307137936,0.7195819304840404,0.3341379794453707,-0.30453407572339386,0.9278962400694488,0.8830664839155058,0.12843081512924523,-0.08590652500821319,-0.8335556656503145,-0.930129384577256
-0.9481094813916872,0.631186489870288,0.20041571316990256,-0.06002610493655902,-0.4924154973760468,-0.20151214054953528,0.8634393111071692,0.9841148547051483,0.005294561495329461,-0.662059954249964,-0.10633975142297974,0.9228175151316512,0.9980182901873403,0.8284894531025171,0.9662294373253489,0.7955627541332121,0.6358195529499225,0.9750820897480008,0.6330195364866876,0.5556761537987235,0.7199312300697406,0.33376291851053197,-0.30488442344399896,0.9276797545646561,0.8831219470578613,0.1283004266484998,-0.08477563990660275,-0.8334701435705025,-0.9303823303950077
-0.9495536952671666,0.633752236801495,0.1995076098137802,-0.060303762374477654,-0.49227615211102965,-0.20241664214738378,0.8636218906720899,0.9843007732855965,0.0053852415179259094,-0.6623485030568654,-0.1066376657646933,0.9228892779020202,0.998016446678607,0.8282549397582464,0.9665630324816874,0.7952743386620025,0.6356593300526368,0.9755572893347497,0.6329801995730501,0.5551190034047266,0.7202045955139575,0.3334304905374348,-0.3051984893701829,0.927492599648659,0.8831702973139199,0.128172460712554,-0.08379579515567778,-0.8333951954608669,-0.9306143477338725
-0.9508415248723411,0.6359609922221064,0.19872459471896953,-0.06056232915253479,-0.4921722791343229,-0.2032292518989335,0.8637683517540946,0.984471980309112,0.005462695550437907,-0.6626011462032599,-0.10689415014953507,0.9229590825464357,0.9980149367536613,0.8280667657637448,0.9668591368247647,0.7950284163781165,0.6355128178314498,0.9759818112611345,0.632932461864028,0.5546315349660217,0.7204217357011887,0.3331391065004121,-0.30547417121026343,0.9273393366275241,0.8832084481801175,0.12805781761903468,-0.08295470013538282,-0.8333393405342582,-0.9308032093890061
-0.9519943586213833,0.6378361765244459,0.19805754485880092,-0.06080388852809915,-0.4920863435983404,-0.20394870751814956,0.8638889728609254,0.9846246424506623,0.005541257063694807,-0.662825703459286,-0.10710812206818482,0.9230199793482625,0.9980134457158272,0.8279135387994067,0.96711666654893,0.7948209287492927,0.6353848194521912,0.9763631644864861,0.6329015063503867,0.5542022272192132,0.7205925803887042,0.33288656618521395,-0.3057151259033924,0.9272112090431969,0.8832404210662812,0.12795532586984001,-0.08223815562093423,-0.8332902533207994,-0.9309707542941932
-0.9530165895056847,0.6393912617119821,0.19750165563586555,-0.06102886060938406,-0.4920172597726599,-0.20457825355774983,0.8639847673391503,0.9847591050264761,0.005621364559874137,-0.6630230628756388,-0.10728107447184582,0.923071842142264,0.9980119642488104,0.8277940904285561,0.9673365611543198,0.7946506559404959,0.6352750280476551,0.9767031510169442,0.6328868930692484,0.5538286354998724,0.7207199286188419,0.3326718444727759,-0.30592342219710184,0.927107201000361,0.8832664578863842,0.1278640128671497,-0.08164036365195937,-0.8332474566380896,-0.9311181979701424
-0.9539139191819003,0.6406454178514559,0.1970504022351019,-0.06124001281739183,-0.4919565804934704,-0.20512495557031005,0.8640590386982006,0.9848744712984342,0.005700121255155871,-0.6631920798997539,-0.10741809522585188,0.9231130495848161,0.9980104217874873,0.8277097788915362,0.9675209463086506,0.7945138578557164,0.6351821062773632,0.9770046042426074,0.63288728162701,0.5535054538039527,0.7208054148505483,0.3324935230677998,-0.30609801178290486,0.9270245401615045,0.8832867177862105,0.12778353253169922,-0.08115053265188256,-0.8332104881269602,-0.9312427975194074
-0.954691944251942,0.6416207061397712,0.19669663187604947,-0.06144398747476654,-0.49188253321812553,-0.20560017592685303,0.8641187908073082,0.9849670770976253,0.0057693710757129035,-0.663327474175249,-0.10752969670123375,0.9231388391292378,0.9980086277061617,0.8276671102864677,0.9676729657019779,0.7944033342431787,0.6351035501475464,0.9772715898582968,0.6329011775711645,0.5532232080500056,0.7208476282075849,0.33235034376645556,-0.30623188751959296,0.9269577504606182,0.8833011691739825,0.12771473897214683,-0.08075163054860252,-0.8331786244192679,-0.9313350731256583
-0.9553627533198817,0.642359127781213,0.19642496366873288,-0.06163190653479417,-0.49182936529274884,-0.20600365424375847,0.864157784989832,0.9850458255146163,0.005842326461041297,-0.6634434810085373,-0.10760726527275288,0.9231582785763068,0.9980069165580159,0.8276445026879157,0.9677948280572642,0.7943254500699327,0.635040148489427,0.9775043371471255,0.6329255034757094,0.5529865970144761,0.7208628707372019,0.33223262914346785,-0.30634745476710307,0.9269104275928385,0.8833113108527144,0.1276537508208212,-0.08044305041840438,-0.8331517821239152,-0.931415488157311
